,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,technique,model,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,accuracy,eta
2,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_backward at 0x7fcc3d48a290>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_backward_fair_classifier_sex,fair_model,1.856501820220966,0.0560765756161721,0.0449174057527361,0.7493919068327559,20.0
3,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_backward at 0x7fcc3d48a290>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_backward_fair_classifier_sex,fair_model,1.856501820220966,0.0560765756161721,0.0449174057527361,0.7493919068327559,30.0
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function base_classifier at 0x7fcc3d48a440>,adult_sequential_feature_selection_forward_base_classifier_age_bins,base_model,0.4832903168387326,-0.0877509635488828,-0.0395348223243043,0.7988944168048646,
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function base_classifier at 0x7fcc3d48a440>,adult_sequential_feature_selection_forward_base_classifier_marital-status,base_model,0.390100935079294,-0.106478984889035,0.1178033426055062,0.7988944168048646,
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function base_classifier at 0x7fcc3d48a440>,adult_sequential_feature_selection_forward_base_classifier_race,base_model,0.6662970229463449,-0.0413977960267561,-0.016138486902363,0.7988944168048646,
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function base_classifier at 0x7fcc3d48a440>,adult_sequential_feature_selection_forward_base_classifier_sex,base_model,0.4799240505119062,-0.0737314341724502,-0.0492803826961936,0.7988944168048646,
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_age_bins,fair_model,0.2337789989835695,-0.1832267611126246,-0.1946667764114063,0.8101275152944645,1.0
1,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_age_bins,fair_model,0.2122403642123509,-0.214790762889779,-0.2349542186471143,0.8098326822436795,10.0
2,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_age_bins,fair_model,0.3933968415705563,-0.0640353002542504,-0.0410174672100514,0.8015773568216997,20.0
3,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_age_bins,fair_model,0.3793284798322272,-0.0432228877346017,-0.0219003784710481,0.7917004496204024,30.0
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_marital-status,fair_model,0.0671998505566538,-0.3242329665579829,-0.2908229419151359,0.8356305741873664,1.0
1,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_marital-status,fair_model,0.1937532073207644,-0.0783299078274786,0.0531261863738574,0.8015773568216997,10.0
2,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_marital-status,fair_model,0.2414982761951733,-0.0552383192085563,0.0856058172473206,0.7939116975012899,20.0
3,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_marital-status,fair_model,0.2521170974572846,-0.0505406636318419,0.0937870513681628,0.7922164074592762,30.0
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_race,fair_model,0.4694446158804611,-0.067902675637121,-0.0816486933078227,0.8065895186850446,1.0
1,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_race,fair_model,0.4694446158804611,-0.067902675637121,-0.0816486933078227,0.8065895186850446,10.0
2,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_race,fair_model,0.4694446158804611,-0.067902675637121,-0.0816486933078227,0.8065895186850446,20.0
3,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_race,fair_model,0.4694446158804611,-0.067902675637121,-0.0816486933078227,0.8065895186850446,30.0
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_sex,fair_model,0.1811133955124473,-0.1348596903957157,-0.1912405862202043,0.809390432667502,1.0
1,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_sex,fair_model,0.4690762221366167,-0.0443256254870137,-0.0564701152557835,0.7897840347903,10.0
2,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_sex,fair_model,1.5442404193006891,0.0302520560047249,0.0359071794386104,0.7575735239920395,20.0
3,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function sequential_feature_selection_forward at 0x7fcc3d489d80>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_sequential_feature_selection_forward_fair_classifier_sex,fair_model,1.5442404193006891,0.0302520560047249,0.0359071794386104,0.7575735239920395,30.0
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function base_classifier at 0x7fcc3d48a440>,adult_xy_greater_xa_base_classifier_age_bins,base_model,0.4802288609364081,-0.0749469733229211,-0.0462801626273826,0.7980099502487562,
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function base_classifier at 0x7fcc3d48a440>,adult_xy_greater_xa_base_classifier_marital-status,base_model,0.3578201417718845,-0.0763462129604218,0.1141756370445141,0.7922609176340519,
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function base_classifier at 0x7fcc3d48a440>,adult_xy_greater_xa_base_classifier_race,base_model,0.6166119432180183,-0.0569363904579565,-0.0390089760029309,0.8130458817025982,
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function base_classifier at 0x7fcc3d48a440>,adult_xy_greater_xa_base_classifier_sex,base_model,0.484486854795079,-0.0742525811996083,-0.0501905822331407,0.8014372581536761,
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_age_bins,fair_model,0.2406267957029064,-0.1648501211317019,-0.1844595134495107,0.8015036485590035,1.0
1,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_age_bins,fair_model,0.3972599947238411,-0.0682535634772303,-0.060907433369896,0.7989238593646347,10.0
2,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_age_bins,fair_model,0.3972599947238411,-0.0682535634772303,-0.060907433369896,0.7989238593646347,20.0
3,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_age_bins,fair_model,0.4090050073604219,-0.0376513105235304,-0.0271412797919557,0.7852878307658289,30.0
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_marital-status,fair_model,0.0612662969936346,-0.3170401290392217,-0.2782251061636545,0.8332719097810865,1.0
1,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_marital-status,fair_model,0.2386376125333649,-0.0584835387168056,0.0872999977590785,0.7897840347903,10.0
2,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_marital-status,fair_model,0.2419689075750973,-0.0552507739373476,0.0820821521809768,0.78919436868873,20.0
3,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_marital-status,fair_model,0.289364879161972,-0.0433123510658427,0.1043120931326961,0.7853615390285251,30.0
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_race,fair_model,0.469084008520851,-0.0762361967656318,-0.0909323770491803,0.8165401341490381,1.0
1,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_race,fair_model,0.469084008520851,-0.0762361967656318,-0.0909323770491803,0.8165401341490381,10.0
2,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_race,fair_model,0.469084008520851,-0.0762361967656318,-0.0909323770491803,0.8165401341490381,20.0
3,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('race', ['White'])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_race,fair_model,0.469084008520851,-0.0762361967656318,-0.0909323770491803,0.8165401341490381,30.0
0,<__main__.NamedDataset object at 0x7fcc3d45b3d0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss', 'education-num']","['sex', 'race', 'age_bins', 'marital-status']","('sex', [1])",income-per-year,"[1, 10, 20, 30]","{'hours-per-week': 3, 'capital-gain': 10, 'capital-loss': 5, 'education-num': 5, 'workclass': 7, 'education': 16, 'relationship': 6, 'occupation': 14}",<function xy_greater_xa at 0x7fcc3d489cf0>,<function fair_classifier at 0x7fcc3d48a4d0>,adult_xy_greater_xa_fair_classifier_sex,fair_model,0.1955300728222907,-0.1363032016353498,-0.1800838649460494,0.810864597921427,1.0
