,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,technique,model,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,accuracy,eta
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=30000,fair_model,0.1018921034176808,-0.707392409868794,-0.6940467376465742,0.7010094212651413,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=30000,fair_model,0.1356171649124218,-0.5115214868986344,-0.5787578241823773,0.7208613728129206,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=30000,fair_model,0.5014076925664798,-0.0791485012667715,-0.0452282728941627,0.6292059219380888,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=40000,fair_model,0.2086804306132022,-0.3183215774324921,-0.3155544315366259,0.7591520861372812,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=40000,fair_model,0.2073725398415844,-0.2588650798390083,-0.2768890166791362,0.7580753701211306,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=40000,fair_model,0.3211530934818606,-0.1292590796718061,-0.1029111253955183,0.7399730820995962,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=50000,fair_model,0.198651945892142,-0.1791281314979037,-0.2077529774987625,0.8107671601615074,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=50000,fair_model,0.3652571567533142,-0.0653249750165367,-0.0468571016360584,0.8026244952893674,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=50000,fair_model,0.3652571567533142,-0.0653249750165367,-0.0468571016360584,0.8026244952893674,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=60000,fair_model,0.2355608061714932,-0.0870573985238791,-0.1009746989396509,0.8682368775235532,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=60000,fair_model,0.2574992378982964,-0.0452808021879246,-0.0805522722990218,0.8618438761776581,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=60000,fair_model,0.2574992378982964,-0.0452808021879246,-0.0805522722990218,0.8618438761776581,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=70000,fair_model,0.244149752707085,-0.0473715009556847,-0.1071536529180608,0.9057200538358008,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=70000,fair_model,0.3802278676517772,-0.021352952620723,-0.0117941982759519,0.8970390309555855,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=70000,fair_model,0.3802278676517772,-0.021352952620723,-0.0117941982759519,0.8970390309555855,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=80000,fair_model,0.2359147699935951,-0.0476140143328621,-0.0797037021853373,0.930686406460296,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=80000,fair_model,0.3243187107563016,-0.0242280845229246,-0.0136900659265199,0.9293405114401077,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=80000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=80000,fair_model,0.3243187107563016,-0.0242280845229246,-0.0136900659265199,0.9293405114401077,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=90000,fair_model,0.3801399467459285,-0.0192605662854159,0.0145400448736708,0.9513458950201884,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=90000,fair_model,0.2405364746678905,-0.0229241476041297,-0.0690420446785679,0.9507402422611037,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('age_bins', ['(38.9, 46.2]', '(46.2, 53.5]', '(53.5, 60.8]'])",>=90000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_age_bins_>=90000,fair_model,0.3439965322930212,-0.0064062838643259,-0.0033021168666471,0.9417900403768508,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=10000,fair_model,0.8901783940328439,-0.1012671042293628,-0.0349644321556981,0.8434051144010767,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=10000,fair_model,0.9660371740261434,-0.032429043067177,-0.0191287322427752,0.8253701211305519,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=10000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=10000,fair_model,0.9660371740261434,-0.032429043067177,-0.0191287322427752,0.8253701211305519,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=20000,fair_model,0.6313824433341583,-0.2874774158141714,-0.2061120698335572,0.7718707940780619,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=20000,fair_model,0.7999700542029565,-0.154597718868766,-0.1359403487178828,0.7477119784656797,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=20000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=20000,fair_model,0.7999700542029565,-0.154597718868766,-0.1359403487178828,0.7477119784656797,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=30000,fair_model,0.281766607429447,-0.4542734330053944,-0.3798720076915566,0.7729475100942127,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=30000,fair_model,0.6514499351089544,-0.220663279769489,-0.2449505381836209,0.7200538358008075,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=30000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=30000,fair_model,0.6514499351089544,-0.220663279769489,-0.2449505381836209,0.7200538358008075,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=40000,fair_model,0.1248286119963162,-0.2663833815180704,-0.3456061371014949,0.7582772543741588,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=40000,fair_model,0.5025389133372702,-0.0726216901130922,-0.0737961038766875,0.7275235531628533,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=40000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=40000,fair_model,1.2981948433925592,0.0339350063909207,0.0870075362465513,0.6912516823687752,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=50000,fair_model,0.1758116366588767,-0.1315903337975492,-0.1617383706730785,0.8233512786002691,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=50000,fair_model,0.1758116366588767,-0.1315903337975492,-0.1617383706730785,0.8233512786002691,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=50000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=50000,fair_model,0.1758116366588767,-0.1315903337975492,-0.1617383706730785,0.8233512786002691,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=60000,fair_model,0.4110147838174912,-0.0545877308554194,-0.0232361222434593,0.8777254374158816,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=60000,fair_model,2.3946320163556973,0.0886207098698578,0.4866528283015119,0.8515477792732167,10.0
2,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=60000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=60000,fair_model,2.3946320163556973,0.0886207098698578,0.4866528283015119,0.8515477792732167,20.0
0,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=70000,fair_model,0.4702206693013552,-0.0286265975077037,0.0410887144914224,0.9063930013458952,1.0
1,<__main__.NamedDataset object at 0x7f01885e0af0>,"['workclass', 'relationship', 'occupation', 'education-num']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=70000,"[1, 10, 20]","{'hours-per-week': 5, 'capital-gain': 5, 'capital-loss': 5, 'education-num': 16, 'workclass': 9, 'relationship': 6, 'occupation': 15}",<function sequential_fs at 0x7f01885c5f30>,<function fair_classifier at 0x7f01885c6170>,adult_sequential_fs_fair_classifier_gender_>=70000,fair_model,0.6990094455879935,-0.0145008074390997,0.0712790762835959,0.9020188425302826,10.0
