,data,features_cat,features_num,protected_attributes,p_att_description,target,etas,feat_dictionary,feature_bins,greater,k,technique,model,all_targets,dir_name,model_type,disparate_impact,statistical_parity_difference,equal_opportunity_difference,average_abs_odds_difference,positive_predictive_value,negative_predictive_value,accuracy,selected_features,mixa,mixy,eta
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=70000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_gender_>=70000_5,fair_model_adversarial,0.7054672305474005,-0.0097072933076581,0.1435963047840697,0.0739829593835405,0.8081264108352144,0.8999098286744815,0.8971736204576043,"['filtered_gender', 'capital-gain', 'education', 'capital-loss', 'workclass', '>=70000']",0.0244274215498791,0.1036506100984474,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=80000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_gender_>=80000_5,fair_model_adversarial,0.6191873921187765,-0.0107249422541768,0.1051866487897819,0.05415287663686,0.873972602739726,0.92997585374267,0.928600269179004,"['filtered_gender', 'capital-gain', 'education', 'capital-loss', 'workclass', '>=80000']",0.0244274215498791,0.0969627252510474,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('gender', ['Male'])",>=90000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_gender_>=90000_5,fair_model_adversarial,0.6047600260180633,-0.0075870185960351,0.0670205500713975,0.0351193037520595,0.907258064516129,0.9542841500136874,0.95349932705249,"['filtered_gender', 'capital-gain', 'education', 'capital-loss', 'workclass', '>=90000']",0.0244274215498791,0.0922296052398747,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=10000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=10000_5,fair_model_adversarial,0.8093297343812906,-0.1885950193095779,-0.0460884878529058,0.2276156709393563,0.8742601305205646,0.7954815695600476,0.865343203230148,"['filtered_marital-status', 'hours-per-week', 'education', 'occupation', 'capital-gain', '>=10000']",0.1471115433387591,0.1510760678720257,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=20000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=20000_5,fair_model_adversarial,0.4574040692731098,-0.527759949765543,-0.2541623812373845,0.4416854846937892,0.7956197210764093,0.7992731936725096,0.7967698519515478,"['filtered_marital-status', 'capital-gain', 'education', 'hours-per-week', 'occupation', '>=20000']",0.1471115433387591,0.1709129910426888,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=30000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=30000_5,fair_model_adversarial,0.3569359946597484,-0.3772667228055787,-0.1699386368215705,0.1926201490675282,0.7373968030915159,0.7365550343623868,0.7368775235531628,"['filtered_marital-status', 'capital-gain', 'education', 'hours-per-week', 'occupation', '>=30000']",0.1471115433387591,0.1591748931182295,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=40000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=40000_5,fair_model_adversarial,0.2677025725756802,-0.1014032219502476,0.011977371790136,0.0100915168071054,0.8950320512820513,0.7219365265941816,0.7364737550471063,"['filtered_marital-status', 'capital-gain', 'education', 'capital-loss', 'occupation', '>=40000']",0.1123292144283507,0.1302027912524357,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=50000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=50000_5,fair_model_adversarial,0.5084456477885925,-0.0227491469388993,0.2162705800202838,0.1084150135304034,0.9386138613861386,0.7850923023336817,0.7903095558546434,"['filtered_marital-status', 'capital-gain', 'education', 'capital-loss', 'occupation', '>=50000']",0.1123292144283507,0.12841888998459,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=60000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=60000_5,fair_model_adversarial,0.4939919139596279,-0.0171717155685802,0.1779406719609773,0.0916531363504334,0.8497267759562842,0.8485580240099352,0.8485868102288021,"['filtered_marital-status', 'capital-gain', 'education', 'capital-loss', 'occupation', '>=60000']",0.1123292144283507,0.1209450944248255,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=70000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=70000_5,fair_model_adversarial,0.4866739451544538,-0.0175274632741204,0.2559293505585066,0.1303695520800437,0.8821917808219178,0.8981717833735771,0.897779273216689,"['filtered_marital-status', 'capital-gain', 'education', 'capital-loss', 'occupation', '>=70000']",0.1123292144283507,0.1124359564252745,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=80000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=80000_5,fair_model_adversarial,0.3743589975695088,-0.0201999020334489,0.2101477438179044,0.1072558319339732,0.8670886075949367,0.929042904290429,0.9277254374158816,"['filtered_marital-status', 'capital-gain', 'education', 'capital-loss', 'occupation', '>=80000']",0.1123292144283507,0.102914686160868,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('marital-status', ['Married-civ-spouse'])",>=90000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_marital-status_>=90000_5,fair_model_adversarial,1.312349403074757,0.0028197888985585,0.4643958541053169,0.2347375682731343,0.7261146496815286,0.9428007889546351,0.9405114401076716,"['filtered_marital-status', 'capital-gain', 'education', 'capital-loss', 'occupation', '>=90000']",0.1123292144283507,0.0957375534417152,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=10000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_race_>=10000_5,fair_model_adversarial,0.9704687617308976,-0.0259155486356496,-0.0123419005586834,0.0359567044919319,0.8814695009242144,0.7931769722814499,0.8703230148048452,"['filtered_race', 'hours-per-week', 'capital-gain', 'capital-loss', 'relationship', '>=10000']",0.0254432714705782,0.1596060221486185,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=20000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_race_>=20000_5,fair_model_adversarial,0.7920044653923967,-0.1441509682073831,-0.0765329156249681,0.0702008860117038,0.7933586717343468,0.7721102426984779,0.786406460296097,"['filtered_race', 'capital-gain', 'capital-loss', 'hours-per-week', 'relationship', '>=20000']",0.0254432714705782,0.2001491215059795,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=30000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_race_>=30000_5,fair_model_adversarial,0.668879054887874,-0.1547573914065714,-0.0683757704058812,0.0700705610543777,0.7624735409736921,0.8087557603686636,0.7881561238223419,"['filtered_race', 'capital-gain', 'capital-loss', 'relationship', 'hours-per-week', '>=30000']",0.0254432714705782,0.2056389266926439,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=40000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_race_>=40000_5,fair_model_adversarial,0.9197588526229824,-0.0247219303494776,0.1014504650355585,0.0637410342432584,0.7035564391429202,0.8377044420787767,0.7968371467025572,"['filtered_race', 'capital-gain', 'capital-loss', 'relationship', 'education', '>=40000']",0.03558368611654,0.221351563113501,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=50000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_race_>=50000_5,fair_model_adversarial,0.6528789958237863,-0.0539347009085061,-0.0025177551681144,0.0123721826868513,0.7378020975832194,0.8433725428278204,0.827792732166891,"['filtered_race', 'capital-gain', 'capital-loss', 'relationship', 'education', '>=50000']",0.03558368611654,0.2025397715909084,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=60000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_race_>=60000_5,fair_model_adversarial,0.6721692648723793,-0.0225426907750276,0.006955457882097,0.0050576747405065,0.8287179487179487,0.8770615772416277,0.8738896366083445,"['filtered_race', 'capital-gain', 'capital-loss', 'education', 'relationship', '>=60000']",0.03558368611654,0.1732394247346591,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=70000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_race_>=70000_5,fair_model_adversarial,0.4982553258474132,-0.0206071582465322,-0.030176594050807,0.0171769953513467,0.8283185840707965,0.9033927946834558,0.9005383580080754,"['filtered_race', 'capital-gain', 'capital-loss', 'education', 'occupation', '>=70000']",0.0356027521291607,0.1124359564252745,
0,<__main__.NamedDataset object at 0x7f0b7a8828f0>,"['workclass', 'relationship', 'occupation', 'education']","['hours-per-week', 'capital-gain', 'capital-loss']","['gender', 'race', 'age_bins', 'marital-status']","('race', ['White'])",>=80000,[20],"{'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, 'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16}","{'workclass': 9, 'relationship': 6, 'occupation': 15, 'education': 16, 'gender': 2, 'race': 5, 'age_bins': 10, 'marital-status': 7, 'hours-per-week': 5, 'capital-gain': 10, 'capital-loss': 5, '>=10000': 2, '>=20000': 2, '>=30000': 2, '>=40000': 2, '>=50000': 2, '>=60000': 2, '>=70000': 2, '>=80000': 2, '>=90000': 2}",False,5,<function maximally_predictive_minimally_demographic at 0x7f0b7b42e560>,<function fair_classifier_adversarial at 0x7f0b7b42e7a0>,"['>=10000', '>=20000', '>=30000', '>=40000', '>=50000', '>=60000', '>=70000', '>=80000', '>=90000']",adult_maximally_predictive_minimally_demographic_fair_classifier_adversarial_race_>=80000_5,fair_model_adversarial,0.8359869918076474,-0.0038635088015259,0.0503782560405708,0.0260173221824804,0.8947368421052632,0.9300179088028654,0.9292059219380888,"['filtered_race', 'capital-gain', 'capital-loss', 'education', 'occupation', '>=80000']",0.0356027521291607,0.102914686160868,
